"English","Logical","Quant","Domain","ComputerProgramming","ElectronicsAndSemicon","ComputerScience","MechanicalEngg","ElectricalEngg","TelecomEngg","CivilEngg","conscientiousness","agreeableness","extraversion","nueroticism","openess_to_experience","Salary"
"505","385","475","0.843123726665742","515","-1","-1","-1","-1","-1","-1","0.3555","-0.7473","-1.0697","-2.0529","-1.3934","450000"
"675","545","680","0.843123726665742","515","-1","-1","-1","-1","-1","-1","-0.0154","-1.6191","-1.6807","1.9207","1.0554","500000"
"495","435","465","0.968237495890543","605","-1","-1","-1","-1","-1","-1","0.2009","0.8128","0.672","-0.1727","1.4502","640000"
"380","560","455","0.486747008438193","565","-1","376","-1","-1","-1","-1","-0.3027","-0.1206","-0.2974","0.7798","-1.0524","95000"
"495","545","565","0.735795709224656","475","500","-1","-1","-1","-1","-1","-0.7264","-0.7473","-0.0537","-0.1727","-0.8799","410000"
"545","580","795","0.942116551485008","575","-1","-1","-1","-1","-1","-1","0.1282","1.3779","1.3933","-2.136","1.0554","300000"
"415","545","545","0.654107474545933","-1","-1","-1","420","-1","-1","-1","-0.5899","-1.9521","-1.0659","0.9066","-0.8608","295000"
"370","645","695","0.952245572924303","585","-1","-1","-1","-1","-1","-1","-1.0208","-1.1196","-0.7585","1.5404","-2.0105","220000"
"565","585","655","0.916869961103619","555","-1","-1","-1","-1","-1","-1","-1.1901","-0.2793","0.0914","0.1798","-0.6035","445000"
"335","395","455","0.525922584252055","415","-1","-1","-1","-1","-1","-1","0.1623","-0.4353","0.9623","1.32552999999999","0.1864","180000"
"250","510","485","0.124502074009537","445","233","-1","-1","-1","-1","-1","-0.7335","0.2124","1.0859","-0.7415","1.0554","165000"
"615","520","500","0.968237495890543","605","-1","-1","-1","-1","-1","-1","0.2009","0.9688","0.7083","-0.8778","-0.1295","350000"
"510","555","825","0.704090412131314","465","-1","-1","-1","-1","-1","-1","1.9953","1.5444","0.3174","-1.8824","-0.0943","240000"
"465","545","415","0.910770164246022","375","433","-1","-1","-1","286","-1","0.1623","0.3448","-0.344","0.0035","-0.1295","395000"
"645","615","445","0.819416529835888","505","-1","-1","-1","-1","-1","-1","-0.7264","0.0328","-1.0697","0.17983","-0.0506","400000"
"520","570","515","0.842248322257836","525","-1","469","-1","-1","-1","-1","1.1336","0.0459","0.6248","-1.6289","0.2889","400000"
"655","485","605","0.793580614548506","495","-1","-1","-1","-1","-1","-1","0.3555","0.1888","0.8171","-0.0552","-0.4455","400000"
"525","365","565","0.635978756456794","445","-1","-1","-1","-1","-1","-1","0.0464","0.1498","-0.1626","0.5323","-0.4455","350000"
"535","435","390","0.486747008438193","475","-1","376","-1","-1","-1","-1","0.4155","-0.1206","1.7007","-1.7556","0.2889","140000"
"520","620","470","0.744758354008939","505","-1","438","-1","-1","-1","-1","0.99","1.5444","1.547","-1.3753","1.0554","300000"
"575","545","505","0.990008756723898","655","-1","-1","-1","-1","-1","-1","-0.7264","0.6568","-0.7794","-0.5253","-2.0253","560000"
"495","595","625","0.911395278391328","685","-1","500","-1","-1","-1","-1","-1.0208","-1.1196","-0.6048","0.5262","0.2889","335000"
"495","545","445","0.864685413370085","525","-1","-1","-1","-1","-1","-1","0.8192","-0.9033","-1.3599","-0.87777","-0.6035","470000"
"465","525","645","0.783303536670298","275","388","253","-1","-1","-1","-1","-0.5899","0.0459","-1.8344","1.0333","0.8637","325000"
"365","495","375","0.0587928000083534","-1","200","-1","-1","-1","-1","-1","-0.4173","-0.7473","0.5269","0.7673","-0.2875","265000"
"570","545","650","0.670743151433127","455","-1","-1","-1","-1","-1","-1","-1.4517","-1.4526","-0.7585","0.7798","-1.6273","120000"
"445","445","465","0.0587928000083534","-1","200","-1","-1","-1","393","-1","-2.4266","0.5008","-0.0537","1.4724","0.1864","180000"
"650","535","635","-1.0","-1","-1","-1","-1","-1","-1","-1","0.2718","0.5454","0.4711","-0.2344","0.2889","180000"
"605","425","355","0.670743151433127","455","-1","-1","-1","-1","-1","-1","1.1336","0.3789","-0.1437","-1.1218","1.247","365000"
"545","555","554","0.99405087195167","675","-1","-1","-1","-1","-1","-1","-2.7357","1.2808","1.1074","-1.8179","-0.9194","650000"
"345","470","400","0.486747008438193","455","-1","376","-1","-1","-1","-1","1.8517","0.7119","-1.9881","-0.6147","-0.4776","120000"
"455","455","585","0.376059586651545","355","300","-1","-1","-1","-1","-1","-1.8083","-0.1232","0.3817","-0.5253","-0.4455","120000"
"345","455","435","0.600057182338341","435","-1","-1","-1","-1","-1","-1","0.3836","0.7135","0.0914","0.1477","-1.0458","650000"
"440","415","385","0.112139438207403","-1","228","-1","-1","-1","206","-1","-1.308","-1.6191","0.01","-0.1076","-2.0105","180000"
"425","465","515","0.819416529835888","505","-1","-1","-1","-1","-1","-1","-1.3447","0.1498","-0.2714","0.2973","-0.4455","300000"
"575","575","525","0.704090412131314","465","-1","-1","-1","-1","-1","-1","-1.8083","-0.2793","-0.344","1.76613","0.3444","300000"
"545","630","545","0.493596387301038","475","324","-1","-1","-1","-1","-1","-1.1644","-1.6191","-0.7585","0.653","-0.6692","580000"
"565","645","615","0.996570552064879","695","-1","-1","-1","-1","-1","-1","0.2009","0.0328","-0.9245","0.2973","-0.1295","35000"
"590","510","470","0.744758354008939","415","-1","438","-1","-1","-1","-1","-0.3027","-0.4536","0.3174","1.0333","-0.4776","340000"
"515","345","615","0.229481754911755","-1","266","-1","-1","-1","-1","-1","-1.8083","0.0328","-2.2308","-0.7603","-0.9194","220000"
"515","555","655","0.124502074009537","-1","233","-1","-1","-1","-1","-1","0.8578","0.0328","-0.1988","-0.26087","-0.2875","380000"
"705","605","595","0.635978756456794","445","-1","-1","-1","-1","-1","-1","-0.880999999999999","0.3448","0.0914","0.0623","-0.2875","690000"
"425","465","470","-1.0","-1","-1","-1","-1","-1","-1","-1","-0.7335","-0.4536","0.1637","1.0333","-0.2859","430000"
"650","695","705","0.901489571371033","545","-1","-1","-1","-1","-1","-1","-0.4173","-0.0842","-0.598","-0.7603","-0.6035","930000"
"375","375","385","0.600057182338341","435","366","-1","-1","-1","-1","-1","-0.1082","1.1248","1.5428","-1.1128","0.9763","120000"
"615","630","750","0.622642915849938","485","-1","407","-1","-1","-1","-1","0.8463","1.0449","0.01","-0.2344","0.4805","340000"
"475","400","510","0.356536487724475","465","-1","346","-1","-1","-1","-1","0.99","1.0449","0.4711","-0.4879","0.6721","145000"
"475","520","575","0.930370607202691","565","-1","-1","-1","-1","-1","-1","-0.3027","0.8784","-0.2974","-0.6147","0.0973","500000"
"500","410","455","0.376059586651545","345","300","-1","-1","-1","-1","-1","-0.4463","-0.9531","-1.0659","-0.7415","-0.2859","220000"
"520","625","630","0.978799292641428","615","-1","561","-1","-1","-1","-1","-1.0208","-0.2871","0.6248","-0.995","-0.4776","300000"
"360","400","575","0.276047228046856","345","-1","-1","-1","-1","-1","-1","-0.0154","-0.6201","-0.2974","0.5262","-0.0943","120000"
"445","625","495","0.694479327708463","-1","366","-1","-1","-1","393","-1","0.9737","1.1248","-1.3599","-0.52527","-0.643","350000"
"685","670","720","0.911395278391328","525","-1","500","-1","-1","-1","-1","0.8463","-0.2871","-0.1437","0.3995","0.0973","180000"
"570","640","665","0.960603251997053","-1","466","-1","-1","-1","-1","-1","-1.7389","0.0459","-1.0659","1.5404","-0.2859","95000"
"605","545","565","0.86262547474376","524","-1","-1","-1","-1","-1","-1","-0.880999999999999","0.5008","0.2366","-0.5253","-0.2875","645000"
"535","630","545","0.459015840492937","-1","-1","-1","376","-1","-1","-1","0.4155","-0.6201","0.01","-0.6147","-0.4776","240000"
"405","485","605","0.338786347219528","-1","292","-1","-1","-1","-1","-1","1.2772","0.7119","0.1637","-0.995","0.4805","300000"
"505","485","585","0.974396112538398","615","-1","-1","-1","-1","-1","-1","-0.1082","-0.2793","0.672","-0.6428","0.5024","280000"
"465","595","595","0.704090412131314","465","-1","-1","-1","-1","-1","-1","-0.0696","0.6568","-0.6343","-0.2609","-1.0774","560000"
"425","595","475","0.130441735719574","-1","-1","-1","286","-1","-1","-1","-0.4173","0.3448","0.0914","-0.4078","0.6603","120000"
"380","545","460","0.356536487724475","395","-1","346","-1","-1","-1","-1","-0.8772","-1.1196","-1.0659","-1.2486","-1.4356","145000"
"565","435","555","0.819416529835888","505","-1","-1","-1","-1","-1","-1","1.2828","0.8518","-0.1626","-0.05527","0.5024","655000"
"325","345","405","0.490636955889964","395","200","-1","383","-1","-1","-1","-0.2628","0.5008","-1.0334","0.884829999999999","-0.4455","100000"
"425","334","365","0.0587928000083534","-1","200","-1","-1","-1","-1","-1","-0.7651","-1.6833","0.0914","0.35603","-0.9194","350000"
"675","425","470","0.144789889482462","505","-1","284","-1","-1","-1","-1","-0.3027","-1.7856","0.9322","-0.8682","-0.0943","300000"
"570","520","470","0.328746378624932","-1","-1","-1","346","-1","-1","-1","-0.8772","0.8784","1.2396","0.2727","0.0973","180000"
"395","465","500","0.486747008438193","445","-1","376","-1","-1","-1","-1","0.2718","1.3779","1.2396","0.1459","0.2889","180000"
"675","455","515","-1.0","-1","-1","-1","-1","-1","-1","-1","0.2009","1.1248","-0.1988","-0.2902","-0.168999999999999","425000"
"575","605","565","0.819416529835888","505","-1","-1","-1","-1","-1","-1","-1.3447","1.5928","0.3817","-0.6428","0.6603","320000"
"505","585","645","0.990008756723898","655","-1","-1","-1","-1","-1","-1","0.9737","1.5538","-1.0334","-1.58287","-0.2875","430000"
"450","435","470","0.0800552813405495","465","-1","253","-1","-1","-1","-1","0.8463","1.3779","0.9322","-0.3612","0.6721","240000"
"450","535","415","0.525922584252055","415","-1","-1","-1","-1","-1","-1","-1.1644","-1.2861","-0.7585","-0.2344","1.4386","100000"
"685","435","560","0.59828069148683","-1","-1","-1","407","-1","-1","-1","-0.5899","-0.2871","-0.8703","0.9066","-0.2511","420000"
"650","470","680","0.998876108102859","635","-1","653","-1","-1","-1","-1","-0.159","-0.1206","-0.1437","-1.6289","0.2889","315000"
"405","470","545","-1.0","-1","-1","-1","-1","-1","-1","-1","0.4155","0.3789","-0.9122","-1.1218","-0.8608","325000"
"485","375","585","0.819416529835888","505","-1","-1","-1","-1","-1","-1","0.9737","-0.5913","-0.0537","0.1798","0.0284","645000"
"640","510","310","-1.0","465","-1","376","-1","-1","-1","-1","0.1282","1.3779","0.7785","-1.8824","-0.2859","105000"
"415","385","365","0.793580614548506","495","-1","-1","-1","-1","-1","-1","1.4374","0.9688","0.3817","0.8848","-0.0506","400000"
"545","450","340","0.694479327708463","465","366","-1","-1","-1","-1","-1","0.2718","0.5454","0.9322","0.653","-0.0943","180000"
"655","445","525","0.308400582860308","355","-1","-1","-1","-1","-1","-1","-0.7264","1.4368","0.2366","0.2973","-0.4455","300000"
"615","595","554","0.998680245681687","-1","566","-1","-1","-1","-1","-1","-1.6538","0.1888","-1.0697","0.4148","-0.2875","450000"
"685","420","390","0.622642915849938","445","-1","407","-1","-1","-1","-1","1.5644","0.7119","-0.4511","-1.2486","-1.4356","200000"
"535","555","530","0.783303536670298","425","388","-1","-1","-1","-1","-1","1.4208","0.8784","1.2396","-0.4879","-0.6692","910000"
"510","390","265","0.21678548596901","325","-1","-1","-1","-1","-1","-1","-1.1128","-0.5913","-1.2148","2.7356","0.3444","360000"
"325","325","405","0.21678548596901","325","-1","-1","-1","-1","-1","-1","-1.9629","-0.0842","-0.598","1.00233","-0.2875","160000"
"405","445","235","-1.0","255","-1","-1","-1","-1","-1","-1","-0.4463","-0.9531","-0.2974","0.3995","-0.6692","100000"
"720","555","645","0.765673581234011","485","-1","-1","-1","-1","-1","-1","-1.5953","-0.7866","-1.2196","-0.2344","-0.6692","250000"
"675","620","795","0.376059586651545","-1","300","-1","-1","-1","-1","-1","-0.159","-0.4536","0.3174","0.1459","-1.0524","450000"
"395","460","225","0.486747008438193","545","-1","376","-1","-1","-1","-1","1.1336","-0.2871","0.1357","-0.6147","1.4003","300000"
"590","610","590","0.824666400671332","-1","400","-1","-1","-1","446","-1","-0.5719","0.0328","-0.8157","0.4148","-0.6035","370000"
"605","510","515","-1.0","345","-1","346","-1","-1","-1","-1","1.7081","0.8784","1.547","-1.6289","-0.0943","310000"
"395","420","535","-1.0","535","-1","376","-1","-1","-1","-1","0.7027","1.0449","0.1637","-0.6147","0.2889","240000"
"510","545","570","0.486747008438193","555","-1","376","-1","-1","-1","-1","0.4155","1.2114","0.3174","0.0192","1.6302","180000"
"365","515","375","0.884122511593735","535","-1","-1","-1","-1","-1","-1","0.51","0.6178","-0.2714","-0.8778","0.0284","265000"
"570","510","635","0.884122511593735","535","-1","-1","-1","-1","-1","-1","0.99","1.5444","-0.1437","-1.7556","0.8637","350000"
"510","475","545","0.977066467141653","-1","-1","-1","561","-1","-1","-1","-0.0154","-0.6201","0.3174","1.9207","-0.0943","280000"
"395","385","315","0.245455659999829","335","-1","-1","-1","-1","-1","-1","0.6646","0.5008","0.672","-0.9953","0.5024","210000"
"495","585","545","0.450876584483451","395","-1","-1","-1","-1","-1","-1","0.0464","1.1248","0.672","0.2973","0.3444","230000"
"520","425","485","0.563267823666597","425","-1","-1","-1","-1","-1","-1","-0.8772","0.0459","0.6248","1.794","-0.2859","350000"
"545","445","510","0.356536487724475","345","-1","346","-1","-1","-1","-1","0.8463","0.2124","0.01","0.3995","0.2889","100000"
"715","535","635","0.995464718630865","685","-1","-1","-1","-1","-1","-1","-0.5719","0.9688","0.672","-0.5253","-0.6035","460000"
"615","595","565","0.670743151433127","455","-1","-1","-1","-1","-1","-1","-1.4992","0.0328","-0.1988","0.1798","0.0284","450000"
"335","520","430","0.535862819499896","-1","-1","-1","393","-1","-1","-1","0.8463","0.2124","-0.6048","-0.8682","0.2889","250000"
"440","395","440","0.735795709224656","475","-1","-1","-1","-1","-1","-1","1.5644","1.7109","-0.6048","-1.8824","0.4805","160000"
"625","620","635","0.557389505646088","445","-1","-1","-1","420","-1","-1","1.4208","1.3779","0.1637","-0.2344","0.4805","180000"
"535","404","535","0.670743151433127","455","-1","-1","-1","-1","-1","-1","-0.880999999999999","0.3448","-0.0537","-0.5253","0.8183","350000"
"464","475","445","0.735795709224656","475","-1","-1","-1","-1","-1","-1","0.51","0.1888","-0.344","0.0623","0.3444","250000"
"605","570","635","0.837620725714257","-1","-1","-1","-1","500","-1","-1","0.2718","-1.4526","-2.1418","0.3995","-0.6692","310000"
"500","495","485","0.23780283983757","345","-1","315","-1","-1","-1","-1","0.1282","0.2124","0.4711","0.0192","1.247","240000"
"615","495","500","0.59828069148683","365","-1","-1","407","-1","-1","-1","0.99","0.0459","-0.6048","-0.995","-0.2859","200000"
"625","460","575","0.793580614548506","495","-1","-1","-1","-1","-1","-1","0.7027","1.5444","0.1637","-0.7415","0.8637","210000"
"485","520","355","0.308400582860308","355","-1","-1","-1","-1","-1","-1","1.7465","1.9048","0.672","-0.2902","1.2528","350000"
"445","485","545","0.793580614548506","495","-1","-1","-1","-1","-1","-1","1.2056","1.9048","-0.7794","-1.49467","-0.4455","300000"
"535","510","390","0.207392169717661","-1","260","-1","-1","-1","260","-1","-1.1644","-0.9531","0.01","-0.7415","-0.8608","145000"
"345","335","405","0.143256541032196","295","-1","-1","-1","-1","-1","-1","-1.3447","-1.2153","1.1074","0.0623","0.6603","110000"
"530","425","370","0.486747008438193","345","-1","376","-1","-1","-1","-1","-0.3027","-0.7866","0.4711","0.1459","-1.4356","300000"
"555","515","635","-1.0","125","333","-1","-1","-1","-1","-1","-0.2628","0.0328","-0.1988","-0.9953","0.3444","570000"
"510","665","635","0.793580614548506","495","-1","-1","-1","-1","-1","-1","-1.1128","0.0328","-0.9245","0.6204","-0.9194","300000"
"475","445","425","0.538386892985096","-1","333","-1","-1","-1","-1","-1","-1.6924","-0.9033","-0.7794","0.7967","-1.2354","205000"
"665","615","605","-1.0","515","-1","-1","-1","-1","-1","-1","0.1282","-0.4536","-1.0659","-0.995","0.2889","325000"
"485","475","495","0.910770164246022","445","433","-1","-1","-1","-1","-1","-0.4173","1.5928","-0.9245","0.6498","0.3444","75000"
"475","475","465","0.488347976782714","405","-1","-1","-1","-1","-1","-1","-1.5765","-1.5273","-1.5051","-1.3184","-0.7615","320000"
"465","575","575","0.916869961103619","555","-1","-1","-1","-1","-1","-1","-1.1901","1.2808","0.2366","-0.5253","0.1864","395000"
"545","425","470","0.557389505646088","435","-1","-1","-1","420","-1","-1","0.4155","0.8784","1.2396","-0.8682","0.8637","305000"
"350","435","430","-1.0","-1","-1","-1","-1","-1","-1","-1","0.99","1.2114","2.008","-0.2344","1.0554","220000"
"710","640","650","0.486747008438193","675","-1","376","-1","-1","-1","-1","-0.7335","-0.4536","0.6248","0.5262","-0.4776","655000"
"545","375","565","0.704090412131314","465","-1","-1","-1","-1","-1","-1","-0.880999999999999","-1.5273","-0.344","0.5323","-0.9194","270000"
"510","400","440","0.0185409416754305","465","-1","192","-1","-1","-1","-1","-0.5899","-1.4526","2.008","2.6814","1.247","120000"
"500","460","235","0.23780283983757","385","-1","315","-1","-1","-1","-1","1.8517","1.2114","-0.4511","-1.8824","-0.4776","215000"
"525","605","535","0.538386892985096","-1","333","-1","-1","-1","-1","-1","-0.4173","0.0328","-0.4891","0.5323","0.0284","400000"
"580","530","465","0.0622212912369296","405","-1","-1","-1","260","-1","-1","0.8463","1.2114","1.2396","-0.8682","0.6721","335000"
"415","565","415","0.450876584483451","395","-1","-1","-1","-1","-1","-1","-0.1082","0.3448","-0.1988","-0.8778","-0.2875","160000"
